SurveyID,Date,Location,Unit,Species,Number,MinFL,MaxFL,Depth,FishDepth,HUCsubstrate,HUCcover,HUCunit,Velocity,BankDistance,AvgFL,Ocov
83,1999-07-27,EYE RIFFLE -GATEWAY TO OUTLET,226,RBTS,1,150,150,0.88,0.80000001,2,A,G,1.2,11,150,0
83,1999-07-27,EYE RIFFLE -GATEWAY TO OUTLET,228,RBTS,1,175,175,1.5,1.4,2,A,G,2.08,2,175,0
83,1999-07-27,EYE RIFFLE -GATEWAY TO OUTLET,205,RBTS,3,100,100,0.87,0.64999998,1,b,G,0.8,1,100,1
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,43,43,0.40000001,0.34999999,1,c,G,0.48,NA,43,1
84,1999-06-24,Lower end Moe's ditch,33,RBTS,4,40,55,0.2,0.15000001,1,f,P,0.5,NA,48,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,2,55,60,0.44999999,0.40000001,1,E,G,0.5,NA,58,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,50,50,0.17,0.15000001,1,E,P,0.5,NA,50,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,50,50,0.28999999,0.25,1,E,G,0.5,NA,50,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,45,45,0.5,0.44999999,1,A,G,0.74,NA,45,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,45,45,0.41999999,0.2,1,E,G,0.5,NA,45,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,45,45,0.44999999,0.40000001,1,E,G,1.17,NA,45,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,40,40,0.11,0.050000001,1,e,P,0,NA,40,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,40,40,0.23,0.2,1,f,P,0.5,NA,40,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,12,35,40,0.34999999,0.30000001,1,E,P,0.5,NA,38,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,45,45,0.12,0.050000001,1,f,P,0,NA,45,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,45,45,0.11,0.050000001,1,e,P,0,NA,45,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,50,50,0.20999999,0.1,1,f,P,0,NA,50,0
84,1999-06-24,Lower end Moe's ditch,33,RBTS,1,45,45,0.2,0.1,1,e,P,0,NA,45,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,38,38,0.27000001,0.25,1,B,G,1.26,NA,38,0
85,1999-06-24,middle of moe's ditch,33,RBTS,3,50,55,0.15000001,0.15000001,1,B,G,1.24,NA,52,0
85,1999-06-24,middle of moe's ditch,33,RBTS,4,55,65,0.16,0.1,1,A,G,1.51,NA,60,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,65,70,0.20999999,0.15000001,1,A,G,1.33,NA,68,0
85,1999-06-24,middle of moe's ditch,33,RBTS,8,45,55,0.17,0.15000001,1,b,G,1.41,NA,50,1
85,1999-06-24,middle of moe's ditch,33,RBTS,11,65,75,0.25999999,0.15000001,1,A,R,1.82,NA,70,0
85,1999-06-24,middle of moe's ditch,33,RBTS,5,40,45,0.15000001,0.15000001,1,A,R,1.26,NA,42,0
85,1999-06-24,middle of moe's ditch,33,RBTS,30,35,50,0.16,0.15000001,1,EF,P,0.5,NA,42,0
85,1999-06-24,middle of moe's ditch,33,RBTS,9,50,60,0.28,0.25,1,a,R,2.21,NA,55,1
85,1999-06-24,middle of moe's ditch,33,RBTS,1,40,40,0.13,0.1,1,E,G,1.01,NA,40,0
85,1999-06-24,middle of moe's ditch,33,RBTS,7,45,55,0.27000001,0.27000001,1,A,R,1.56,NA,50,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,40,40,0.20999999,0.2,1,A,R,1.61,NA,40,0
85,1999-06-24,middle of moe's ditch,33,RBTS,5,45,50,0.18000001,0.15000001,1,E,G,1.16,NA,48,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,45,45,0.18000001,0.15000001,1,A,R,1.25,NA,45,0
85,1999-06-24,middle of moe's ditch,33,RBTS,30,40,55,0.2,0.15000001,1,a,R,1.55,NA,48,1
85,1999-06-24,middle of moe's ditch,33,RBTS,2,55,55,0.11,0.050000001,1,a,R,1.35,NA,55,1
85,1999-06-24,middle of moe's ditch,33,RBTS,3,90,100,0.34999999,0.34999999,1,b,R,1.88,NA,95,1
85,1999-06-24,middle of moe's ditch,33,RBTS,20,50,75,0.30000001,0.25,1,A,G,1.8,NA,62,0
85,1999-06-24,middle of moe's ditch,33,RBTS,10,50,65,0.27000001,0.2,1,A,G,1.32,NA,58,0
85,1999-06-24,middle of moe's ditch,33,RBTS,20,40,50,0.28,0.28,1,A,G,1.82,NA,45,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,35,35,0.11,0.050000001,1,e,P,0,NA,35,0
85,1999-06-24,middle of moe's ditch,33,RBTS,6,35,45,0.18000001,0.1,1,a,R,1.41,NA,40,1
85,1999-06-24,middle of moe's ditch,33,RBTS,6,75,80,0.2,0.15000001,1,A,R,2.92,NA,78,0
85,1999-06-24,middle of moe's ditch,33,RBTS,15,50,90,0.14,0.1,1,A,R,2.53,NA,70,0
85,1999-06-24,middle of moe's ditch,33,RBTS,2,35,40,0.12,0.050000001,1,A,G,2.21,NA,38,0
85,1999-06-24,middle of moe's ditch,33,RBTS,4,50,50,0.19,0.15000001,1,a,G,2.08,NA,50,1
85,1999-06-24,middle of moe's ditch,33,RBTS,3,40,45,0.11,0.050000001,1,b,G,1.01,NA,42,1
85,1999-06-24,middle of moe's ditch,33,RBTS,2,65,65,0.30000001,0.25,1,a,G,2.54,NA,65,1
85,1999-06-24,middle of moe's ditch,33,RBTS,7,40,45,0.28,0.28,1,e,G,1.79,NA,42,1
85,1999-06-24,middle of moe's ditch,33,RBTS,70,45,80,0.30000001,0.2,1,A,R,1.42,NA,62,0
85,1999-06-24,middle of moe's ditch,33,RBTS,7,70,80,0.31,0.30000001,1,A,R,1.91,NA,75,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,55,55,0.14,0.1,1,e,G,1.13,NA,55,1
85,1999-06-24,middle of moe's ditch,33,RBTS,1,40,40,0.11,0.1,1,e,G,2.23,NA,40,1
85,1999-06-24,middle of moe's ditch,33,RBTS,1,40,40,0.1,0.1,1,e,G,0.5,NA,40,1
85,1999-06-24,middle of moe's ditch,33,RBTS,5,50,70,0.16,0.15000001,1,a,G,2.64,NA,60,1
85,1999-06-24,middle of moe's ditch,33,RBTS,5,80,90,0.15000001,0.15000001,1,a,R,1.8,NA,85,1
85,1999-06-24,middle of moe's ditch,33,RBTS,10,50,65,0.18000001,0.090000004,1,a,G,1.92,NA,58,1
85,1999-06-24,middle of moe's ditch,33,RBTS,5,60,75,0.2,0.2,1,f,R,4.16,NA,68,1
85,1999-06-24,middle of moe's ditch,33,RBTS,15,60,90,0.28999999,0.28999999,1,A,R,3.24,NA,75,0
85,1999-06-24,middle of moe's ditch,33,RBTS,2,65,70,0.22,0.1,1,a,RM,0.56,NA,68,1
85,1999-06-24,middle of moe's ditch,33,RBTS,1,80,80,0.25,0.25,1,a,RM,4.26,NA,80,1
85,1999-06-24,middle of moe's ditch,33,RBTS,1,90,90,0.14,0.1,1,e,RM,1.02,NA,90,1
85,1999-06-24,middle of moe's ditch,33,RBTS,3,75,90,0.25,0.2,1,A,R,3.08,NA,82,0
85,1999-06-24,middle of moe's ditch,33,RBTS,2,50,50,0.15000001,0.15000001,2,A,R,1.87,NA,50,0
85,1999-06-24,middle of moe's ditch,33,RBTS,3,75,75,0.23999999,0.2,1,a,G,1.52,NA,75,1
85,1999-06-24,middle of moe's ditch,33,RBTS,1,85,85,0.56,0.56,1,A,G,1.35,NA,85,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,105,105,0.31,0.30000001,1,B,G,1.63,NA,105,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,85,85,0.23999999,0.23999999,2,A,R,3.15,NA,85,0
85,1999-06-24,middle of moe's ditch,33,RBTS,4,75,85,0.19,0.15000001,2,A,R,0.75,NA,80,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,50,50,0.17,0.1,2,A,GM,0.5,NA,50,0
85,1999-06-24,middle of moe's ditch,33,CHNF,1,43,43,0.27000001,0.25,1,B,G,1.26,NA,43,0
85,1999-06-24,middle of moe's ditch,33,RBTS,2,60,75,0.17,0.15000001,1,b,G,1.41,NA,68,1
85,1999-06-24,middle of moe's ditch,33,CHNF,50,40,70,0.15000001,0.15000001,1,A,R,1.26,NA,55,0
85,1999-06-24,middle of moe's ditch,33,RBTS,10,65,75,0.15000001,0.15000001,1,a,R,1.8,NA,70,1
85,1999-06-24,middle of moe's ditch,33,CHNF,10,60,90,0.28999999,0.28999999,1,A,R,3.24,NA,75,0
85,1999-06-24,middle of moe's ditch,33,CHNF,90,75,85,0.25999999,0.15000001,1,A,R,1.82,NA,80,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,85,85,0.25999999,0.15000001,1,A,R,1.82,NA,85,0
85,1999-06-24,middle of moe's ditch,33,CHNF,3,65,65,0.11,0.050000001,1,a,R,1.35,NA,65,1
85,1999-06-24,middle of moe's ditch,33,CHNF,25,65,75,0.27000001,0.2,1,A,G,1.32,NA,70,0
85,1999-06-24,middle of moe's ditch,33,SCP,1,155,155,0.27000001,0.27000001,1,A,G,1.32,NA,155,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,50,50,0.18000001,0.15000001,1,A,R,1.25,NA,50,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,75,75,0.2,0.15000001,1,a,R,1.55,NA,75,1
85,1999-06-24,middle of moe's ditch,33,CHNF,50,45,80,0.2,0.15000001,1,a,R,1.55,NA,62,1
85,1999-06-24,middle of moe's ditch,33,CHNF,10,60,80,0.30000001,0.25,1,A,G,1.8,NA,70,0
85,1999-06-24,middle of moe's ditch,33,CHNF,1,80,80,0.2,0.15000001,1,A,R,2.92,NA,80,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,80,80,0.19,0.15000001,1,a,G,2.08,NA,80,1
85,1999-06-24,middle of moe's ditch,33,RBTS,2,75,75,0.30000001,0.25,1,a,G,2.54,NA,75,1
85,1999-06-24,middle of moe's ditch,33,RBTS,1,85,85,0.30000001,0.25,1,a,G,2.54,NA,85,1
85,1999-06-24,middle of moe's ditch,33,CHNF,200,50,90,0.30000001,0.2,1,A,R,1.42,NA,70,0
85,1999-06-24,middle of moe's ditch,33,RBTS,1,60,60,0.19,0.1,1,A,GM,0.5,NA,60,0
85,1999-06-24,middle of moe's ditch,33,RBTS,4,65,65,0.23999999,0.2,1,a,G,1.52,NA,65,1
85,1999-06-24,middle of moe's ditch,33,RBTS,2,55,55,0.23999999,0.2,1,a,G,1.52,NA,55,1
85,1999-06-24,middle of moe's ditch,33,CHNF,100,65,100,0.56,0.56,1,A,G,1.35,NA,82,0
85,1999-06-24,middle of moe's ditch,33,CHNF,500,65,100,0.56,0.40000001,1,A,G,1.35,NA,82,0
85,1999-06-24,middle of moe's ditch,33,RBTS,80,50,100,0.56,0.40000001,1,A,G,1.35,NA,75,0
85,1999-06-24,middle of moe's ditch,33,RBTS,6,50,65,0.19,0.15000001,2,A,R,0.75,NA,58,0
85,1999-06-24,middle of moe's ditch,33,RBTS,6,60,70,0.27000001,0.27000001,1,A,R,1.56,NA,65,0
85,1999-06-24,middle of moe's ditch,33,RBTS,2,60,75,0.28,0.28,1,A,G,1.82,NA,68,0
85,1999-06-24,middle of moe's ditch,33,RBTS,23,45,45,0.23,0.2,1,e,P,0.5,NA,45,0
85,1999-06-24,middle of moe's ditch,33,CHNF,15,70,90,0.27000001,0.27000001,1,A,R,1.56,NA,80,0
85,1999-06-24,middle of moe's ditch,33,CHNF,75,60,80,0.28,0.28,1,A,G,1.82,NA,70,0
85,1999-06-24,middle of moe's ditch,33,CHNF,7,50,60,0.28,0.28,1,e,G,1.79,NA,55,1
87,1999-07-26,aleck riffle,121,RBTS,1,145,145,0.60000002,0.30000001,3,A,R,1.03,12,145,0
87,1999-07-26,aleck riffle,121,RBTS,1,160,160,0.60000002,0.30000001,3,A,R,1.03,12,160,0
87,1999-07-26,aleck riffle,121,RBTS,1,140,140,0.60000002,0.30000001,3,A,R,1.03,12,140,0
87,1999-07-26,aleck riffle,121,RBTS,1,95,95,0.62,0.31999999,3,A,R,1.7,3,95,0
87,1999-07-26,aleck riffle,121,RBTS,1,120,120,0.62,0.31999999,3,A,R,1.7,3,120,0
87,1999-07-26,aleck riffle,121,RBTS,2,175,175,0.49000001,0.30000001,3,A,R,2.67,8,175,0
87,1999-07-26,aleck riffle,121,RBT,1,250,250,0.49000001,0.30000001,3,A,R,2.67,8,250,0
87,1999-07-26,aleck riffle,121,RBTS,1,90,90,0.33000001,0.27000001,3,A,RM,2.6,3,90,0
87,1999-07-26,aleck riffle,121,RBTS,1,130,130,0.33000001,0.27000001,3,A,RM,2.6,3,130,0
87,1999-07-26,aleck riffle,121,RBTS,1,150,150,0.33000001,0.27000001,3,A,RM,2.6,3,150,0
88,1999-07-26,robinson riffle,169,RBTS,1,195,195,1.9,0.89999998,3,A,RM,2.2,8,195,0
88,1999-07-26,robinson riffle,169,RBTS,1,150,150,1.85,0.85000002,3,A,RM,3.6,6,150,0
88,1999-07-26,robinson riffle,169,RBTS,1,200,200,2.5,1,3,A,RM,2.3,5,200,0
88,1999-07-26,robinson riffle,169,RBTS,1,180,180,2.8,1,3,A,GM,1.5,6,180,0
88,1999-07-26,robinson riffle,169,RBTS,1,165,165,2.75,1.3,3,A,GM,1.1,6,165,0
88,1999-07-26,robinson riffle,169,RBTS,1,145,145,2.4300001,1.2,3,A,GM,2.2,5,145,0
88,1999-07-26,robinson riffle,169,RBTS,2,135,135,2.0999999,1.3,3,A,GM,1.2,7,135,0
88,1999-07-26,robinson riffle,173,RBTS,4,175,175,0.64999998,0.5,2,A,R,2,5,175,0
88,1999-07-26,robinson riffle,173,RBT,1,225,225,0.64999998,0.5,2,A,R,2,5,225,0
88,1999-07-26,robinson riffle,173,RBT,1,450,450,1,1,2,a,R,2,3,450,1
88,1999-07-26,robinson riffle,173,RBTS,6,120,225,0.69999999,0.5,2,A,G,1.88,2,172,0
92,1999-07-28,g95,323b,RBTS,1,90,90,0.85000002,0.30000001,1,A,R,1.03,10,90,0
92,1999-07-28,g95,323b,RBTS,1,130,130,0.56999999,0.2,2,A,R,2.25,4,130,0
92,1999-07-28,g95,323b,RBTS,1,100,100,0.56999999,0.2,2,A,R,2.25,4,100,0
95,1999-08-23,"Hatchery riffle,  Auditorium riffle",29,RBTS,1,160,160,0.34999999,0.30000001,2,A,R,2.7,NA,160,0
95,1999-08-23,"Hatchery riffle,  Auditorium riffle",29,RBTS,2,120,125,0.55000001,0.5,2,A,R,2.17,NA,122,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,3,60,75,0.27000001,0.25,1,A,R,1.65,1,68,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,2,55,55,0.23999999,0.2,1,A,R,1.68,2,55,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,50,50,0.20999999,0.15000001,1,A,R,1.6,1,50,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,2,55,65,0.25999999,0.2,1,A,R,2.02,1,60,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,60,60,0.27000001,0.2,1,A,R,1.63,1,60,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,50,50,0.27000001,0.2,1,a,R,2.05,1,50,1
96,1999-08-23,Hatchery Ditch (bottom),33,CHNF,5,45,55,0.22,0.19,1,A,R,2.54,1,50,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,50,50,0.31999999,0.28999999,1,A,R,1.85,1,50,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,4,55,65,0.28999999,0.25,1,A,R,1.87,2,60,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,4,60,75,0.34,0.30000001,1,a,R,2.16,1,68,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,3,50,60,0.34,0.30000001,1,a,R,1.93,1,55,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,45,45,0.23,0.19,1,a,R,1.37,1,45,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,4,55,65,0.27000001,0.22,1,a,R,1.69,1,60,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,8,50,70,0.30000001,0.25,1,A,R,2.46,1,60,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,2,65,65,0.25,0.2,1,E,R,2.93,NA,65,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,85,90,0.22,0.19,1,A,R,2.92,1,88,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,2,50,60,0.22,0.19,1,a,R,2.51,2,55,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,55,55,0.25,0.2,1,a,R,2.44,1,55,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,80,80,0.25999999,0.2,1,A,R,1.78,1,80,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,40,50,75,0.38999999,0.34,1,A,R,1.16,1,62,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,60,60,0.16,0.11,1,a,R,2.8,1,60,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,7,65,85,0.23,0.2,1,a,R,1.36,1,75,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,65,65,0.16,0.11,1,a,R,2.97,2,65,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,80,80,0.20999999,0.15000001,1,A,R,2.45,1,80,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,2,70,75,0.20999999,0.15000001,1,a,R,2.91,1,72,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,65,65,0.25,0.15000001,1,a,R,2.72,1,65,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,3,65,75,0.20999999,0.15000001,1,C,R,1.45,1,70,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,3,50,60,0.55000001,0.5,1,A,G,1.69,2,55,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,65,65,0.27000001,0.2,1,a,R,2.05,1,65,1
96,1999-08-23,Hatchery Ditch (bottom),33,CHNF,7,55,80,0.28999999,0.25,1,A,R,1.87,2,68,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,75,75,0.25,0.2,1,a,R,1.78,1,75,1
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,9,65,75,0.25999999,0.2,1,A,R,1.78,1,70,0
96,1999-08-23,Hatchery Ditch (bottom),33,CHNF,20,65,75,0.25999999,0.2,1,A,R,1.78,1,70,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,70,70,0.23999999,0.2,1,A,R,1.68,2,70,0
96,1999-08-23,Hatchery Ditch (bottom),33,CHNF,30,50,75,0.23999999,0.2,1,A,R,1.68,2,62,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,55,55,0.22,0.19,1,A,R,2.54,1,55,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,75,75,0.31999999,0.28999999,1,A,R,1.85,1,75,0
96,1999-08-23,Hatchery Ditch (bottom),33,CHNF,10,60,70,0.31999999,0.28999999,1,A,R,1.85,1,65,0
96,1999-08-23,Hatchery Ditch (bottom),33,CHNF,1,60,60,0.34,0.30000001,1,a,R,1.93,1,60,1
96,1999-08-23,Hatchery Ditch (bottom),33,CHNF,27,50,70,0.27000001,0.22,1,a,R,1.69,1,60,1
96,1999-08-23,Hatchery Ditch (bottom),33,CHNF,7,50,65,0.30000001,0.25,1,A,R,2.46,1,58,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,85,85,0.30000001,0.25,1,A,R,2.46,1,85,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,60,60,0.22,0.19,1,A,R,2.92,1,60,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,12,55,65,0.38999999,0.34,1,A,R,1.16,1,60,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,95,95,0.38999999,0.34,1,A,R,1.16,1,95,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,1,120,120,0.38999999,0.34,1,A,R,1.16,1,120,0
96,1999-08-23,Hatchery Ditch (bottom),33,RBTS,2,65,75,0.55000001,0.5,1,A,G,1.69,2,70,0
102,1999-08-25,EYE RIFFLE,215B,RBTS,1,110,110,0.51999998,0.40000001,3,A,R,1.11,5,110,0
102,1999-08-25,EYE RIFFLE,215B,RBTS,1,200,200,0.47999999,0.44999999,3,A,R,2.99,7,200,0
102,1999-08-25,EYE RIFFLE,215B,RBTS,1,200,200,0.64999998,0.60000002,3,A,R,3.17,5,200,0
102,1999-08-25,EYE RIFFLE,215B,RBTS,1,150,150,0.56,0.44999999,3,A,R,2.47,6,150,0
102,1999-08-25,EYE RIFFLE,215B,RBTS,1,170,170,0.43000001,0.40000001,3,A,R,1.88,6,170,0
104,1999-08-25,EYE SIDE CHANNELS,217,RBTS,1,200,200,0.5,0.25,1,a,R,2.55,NA,200,1
104,1999-08-25,EYE SIDE CHANNELS,217,RBTS,1,220,220,0.30000001,0.15000001,1,A,R,1.94,NA,220,0
104,1999-08-25,EYE SIDE CHANNELS,217,RBTS,1,220,220,0.5,0.30000001,1,A,R,1.81,NA,220,0
104,1999-08-25,EYE SIDE CHANNELS,205,RBTS,1,100,100,0.94999999,0.80000001,1,a,P,0.37,NA,100,1
104,1999-08-25,EYE SIDE CHANNELS,205,RBTS,2,120,120,0.94999999,0.80000001,1,a,P,0.37,NA,120,1
104,1999-08-25,EYE SIDE CHANNELS,205,RBTS,2,200,200,0.94999999,0.80000001,1,a,P,0.37,NA,200,1
104,1999-08-25,EYE SIDE CHANNELS,205,RBTS,1,225,225,0.94999999,0.80000001,1,a,P,0.37,NA,225,1
104,1999-08-25,EYE SIDE CHANNELS,205,RBTS,2,160,160,0.94999999,0.80000001,1,a,P,0.37,NA,160,1
104,1999-08-25,EYE SIDE CHANNELS,205,SASU,9,110,120,0.94999999,0.80000001,1,a,P,0.8,NA,115,1
106,1999-08-24,ALECK RIFFLE,120,RBTS,1,200,200,0.54000002,0.5,2,A,R,5.38,NA,200,0
106,1999-08-24,ALECK RIFFLE,121,CHNF,10,75,80,0.70999998,0.64999998,2,A,R,5.8,2,78,0
106,1999-08-24,ALECK RIFFLE,121,RBTS,4,175,195,0.70999998,0.64999998,2,A,R,5.8,2,185,0
107,1999-08-24,Robinson Riffle,169,RBTS,1,200,200,0.81,0.75,3,A,R,4.87,1,200,0
107,1999-08-24,Robinson Riffle,173,RBTS,1,130,130,0.52999997,0.5,3,b,R,3.57,1,130,1
107,1999-08-24,Robinson Riffle,175,RBTS,1,170,170,0.46000001,0.34999999,2,A,R,2.18,4,170,0
107,1999-08-24,Robinson Riffle,169,RBT,1,275,300,0.89999998,0.85000002,3,A,R,3.7,2,288,0
107,1999-08-24,Robinson Riffle,169,RBTS,2,180,200,0.89999998,0.87,3,A,R,3.7,2,190,0
107,1999-08-24,Robinson Riffle,173,RBTS,4,110,175,0.64999998,0.60000002,3,A,R,1.85,1,142,0
107,1999-08-24,Robinson Riffle,173,RBTS,1,200,200,0.67000002,0.64999998,3,a,R,1.72,1,200,1
107,1999-08-24,Robinson Riffle,173,RBTS,3,200,200,0.64999998,0.60000002,3,a,R,3.35,2,200,1
107,1999-08-24,Robinson Riffle,175,RBTS,1,210,210,0.38999999,0.34999999,2,A,R,2.6,3,210,0
107,1999-08-24,Robinson Riffle,175,RBTS,1,200,200,0.34999999,0.25,2,A,R,1.8,5,200,0
107,1999-08-24,Robinson Riffle,173,RBTS,4,175,175,0.64999998,0.34999999,3,a,R,3.35,2,175,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,65,65,0.46000001,0.40000001,1,A,G,1.23,2,65,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,4,55,65,0.33000001,0.30000001,1,a,R,2.61,1,60,1
109,1999-08-23,Hatchery Ditch (top),26,CHNF,3,60,70,0.33000001,0.30000001,1,a,R,2.61,1,65,1
109,1999-08-23,Hatchery Ditch (top),26,RBT,2,85,95,0.33000001,0.30000001,1,a,R,2.61,1,90,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,75,80,0.12,0.079999998,1,a,R,1.16,0,78,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,75,75,0.14,0.1,1,C,G,0.8,0,75,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,55,55,0.23999999,0.2,1,a,R,2.23,2,55,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,60,60,0.23999999,0.2,1,a,R,2.23,2,60,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,80,80,0.27000001,0.2,1,E,R,1.98,0,80,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,60,60,0.27000001,0.2,1,E,R,1.98,0,60,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,10,55,65,0.37,0.30000001,1,A,R,1.66,2,60,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,2,80,90,0.37,0.30000001,1,A,R,1.66,2,85,0
109,1999-08-23,Hatchery Ditch (top),26,CHNF,3,60,70,0.37,0.30000001,1,A,R,1.66,2,65,0
109,1999-08-23,Hatchery Ditch (top),26,CHNF,3,50,60,0.37,0.30000001,1,A,R,1.66,2,55,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,4,65,75,0.33000001,0.30000001,1,E,R,1.67,3,70,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,80,85,0.2,0.15000001,1,A,R,1.59,1,82,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,65,65,0.23999999,0.2,1,A,R,1.37,1,65,0
109,1999-08-23,Hatchery Ditch (top),26,RBTS,12,65,85,0.31,0.25999999,1,a,R,1.68,2,75,1
109,1999-08-23,Hatchery Ditch (top),26,CHNF,5,65,75,0.31,0.25999999,1,a,R,1.68,2,70,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,65,65,0.36000001,0.31,1,a,G,1.92,1,65,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,70,70,0.36000001,0.31,1,a,G,1.92,1,70,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,85,85,0.36000001,0.31,1,a,G,1.92,1,85,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,65,65,0.34,0.30000001,1,a,R,1.12,1,65,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,55,55,0.34,0.30000001,1,a,R,1.12,1,55,1
109,1999-08-23,Hatchery Ditch (top),26,CHNF,3,50,60,0.34,0.30000001,1,a,R,1.12,1,55,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,7,60,70,0.30000001,0.25,1,a,G,1,1,65,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,85,85,0.30000001,0.25,1,a,G,1,1,85,1
109,1999-08-23,Hatchery Ditch (top),26,CHNF,4,50,60,0.30000001,0.25,1,a,G,1,1,55,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,75,75,0.25999999,0.2,1,a,G,2.65,1,75,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,115,115,0.25999999,0.2,1,a,G,2.65,1,115,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,75,75,0.34999999,0.30000001,1,a,G,2.19,2,75,1
