survey_id,date,unit,species,count,fork_length,substrate,instream_cover,overhead_cover,water_depth_m,tagged,clipped
432,2018-09-18,33,Rainbow Trout,5,NA,34,BDE,1,0.5,FALSE,FALSE
432,2018-09-18,33,Rainbow Trout,1,NA,34,BDE,1,0.5,FALSE,FALSE
432,2018-09-18,33,Sacramento Sucker,2,NA,34,BDE,1,0.5,FALSE,FALSE
432,2018-09-18,33,Rainbow Trout,4,NA,12,BCDE,1,0.6,FALSE,FALSE
432,2018-09-18,33,Rainbow Trout,2,NA,12,BCDE,1,0.6,FALSE,FALSE
432,2018-09-18,33,Rainbow Trout,1,NA,12,BCDE,1,0.6,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,1,NA,23,BE,0,0.5,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,75,NA,12,BE,1,0.5,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,20,NA,12,BE,1,1,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,200,NA,12,BE,1,1,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,10,NA,12,BE,1,1,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,50,NA,12,BE,1,1,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,50,NA,12,BE,1,1,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,100,NA,12,BE,1,0.5,FALSE,FALSE
433,2019-03-20,119,Wakasagi,1,NA,12,BE,1,0.5,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,15,NA,13,E,0,0.4,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,15,NA,13,E,0,0.4,FALSE,FALSE
433,2019-03-20,119,Chinook Salmon,3,NA,13,E,0,0.4,FALSE,FALSE
433,2019-03-20,119,Western Mosquitofish,1,NA,13,BE,1,0.2,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,30,NA,23,BE,2,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,1,NA,23,B,2,0.2,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,2,NA,23,BCDE,1,0.5,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,230,NA,23,BD,2,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,70,NA,23,BDEF,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,30,NA,23,BDEF,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,2,NA,23,BDEF,1,0.4,FALSE,FALSE
434,2019-03-20,33,Steelhead Trout - Form Not I.d.'D,1,NA,23,B,2,0.5,TRUE,FALSE
434,2019-03-20,33,Chinook Salmon,40,NA,23,BDE,2,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,20,NA,23,BE,2,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,8,NA,23,BE,2,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,40,NA,23,BE,2,0.4,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,2,NA,23,BE,2,0.4,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,60,NA,23,BE,2,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,60,NA,23,BE,2,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,80,NA,23,BE,2,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,130,NA,12,BDE,13,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,40,NA,12,BDE,13,0.4,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,20,NA,12,BDE,13,0.5,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,10,NA,12,BDE,13,0.5,FALSE,FALSE
434,2019-03-20,26,Rainbow Trout,1,NA,12,BDE,13,0.5,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,13,BE,2,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,70,NA,13,BE,2,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,50,NA,13,BE,2,0.2,FALSE,FALSE
434,2019-03-20,26,Rainbow Trout,1,NA,13,BDE,1,0.5,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,70,NA,13,BDE,1,0.4,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,25,NA,13,BDE,1,0.4,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,150,NA,13,BDE,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,50,NA,13,BDE,1,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,10,NA,3,BDE,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,10,NA,3,BDE,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,6,NA,3,BDE,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,2,NA,3,BDE,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,10,NA,13,BC,1,0.45,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,5,NA,13,BC,1,0.45,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,1,NA,13,BC,1,0.45,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,1,NA,2,BCEF,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,10,NA,2,BCEF,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,5,NA,2,BCEF,1,0.4,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,1,NA,2,A,1,0.25,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,40,NA,3,A,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,40,NA,3,A,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,5,NA,3,A,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,2,NA,3,A,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,2,NA,3,A,0,0.3,FALSE,FALSE
434,2019-03-20,33,Rainbow Trout,1,NA,3,A,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,50,NA,123,BE,0,0.2,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,20,NA,123,BE,0,0.2,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,10,NA,123,BE,0,0.2,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,10,NA,3,CD,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,30,NA,3,CD,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,5,NA,3,CD,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,5,NA,3,CD,0,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,50,NA,3,B,0,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,50,NA,3,B,0,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,20,NA,3,B,0,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,50,NA,3,BDE,0,0.25,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,20,NA,3,BDE,0,0.25,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,5,NA,3,BDE,0,0.25,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,2,CE,0,0.35,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,2,CE,0,0.35,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,2,CE,0,0.35,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,50,NA,2,CE,0,0.35,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,10,NA,2,CE,0,0.35,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,3,NA,2,CE,0,0.35,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,2,BE,0,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,2,BE,0,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,20,NA,2,BE,0,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,20,NA,2,BE,0,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,200,NA,12,BDF,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,12,BDF,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,12,BDF,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,20,NA,12,BDF,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,3,NA,12,BDF,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,200,NA,23,BE,0,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,5,NA,12,B,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,12,B,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,45,NA,123,A,0,0.4,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,50,NA,123,A,0,0.4,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,75,NA,234,B,1,0.3,FALSE,FALSE
434,2019-03-20,26,Rainbow Trout,1,NA,123,BCE,1,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,6,NA,12,CE,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,150,NA,12,CE,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,50,NA,12,CE,1,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,75,NA,1,BE,0,0.2,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,100,NA,23,B,0,0.3,FALSE,FALSE
434,2019-03-20,26,Chinook Salmon,30,NA,23,B,0,0.3,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,2,NA,23,EF,1,0.6,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,15,NA,12,BEF,1,0.6,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,15,NA,12,BEF,1,0.6,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,100,NA,12,BCE,1,0.8,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,25,NA,12,BCE,1,0.8,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,40,NA,123,BE,1,0.6,FALSE,FALSE
434,2019-03-20,33,Chinook Salmon,100,NA,12,BE,1,0.3,FALSE,FALSE
435,2019-03-21,499,Chinook Salmon,0,NA,NA,NA,NA,NA,FALSE,FALSE
435,2019-03-21,499,Chinook Salmon,0,NA,NA,NA,NA,NA,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,1,NA,34,A,2,0.3,FALSE,FALSE
436,2019-05-13,33,Chinook Salmon,5,NA,34,A,2,0.3,FALSE,FALSE
436,2019-05-13,33,Chinook Salmon,1,NA,34,B,1,0.5,FALSE,FALSE
436,2019-05-13,33,Chinook Salmon,30,NA,34,B,1,1,FALSE,FALSE
436,2019-05-13,33,Wakasagi,1,NA,123,B,2,1.2,FALSE,FALSE
436,2019-05-13,26,Steelhead Trout - Form Not I.d.'D,1,NA,123,EB,0,1.4,TRUE,FALSE
436,2019-05-13,26,Sacramento Sucker,1,NA,123,EB,1,1.4,FALSE,FALSE
436,2019-05-13,26,Rainbow Trout,2,NA,123,BE,1,0.3,FALSE,FALSE
436,2019-05-13,33,Chinook Salmon,20,NA,13,BDE,1,0.6,FALSE,FALSE
436,2019-05-13,33,Chinook Salmon,30,NA,13,BDE,1,0.6,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,5,NA,13,BDE,1,0.6,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,8,NA,13,BDE,1,0.6,FALSE,FALSE
436,2019-05-13,26,Chinook Salmon,1,NA,1,BDE,1,0.4,FALSE,FALSE
436,2019-05-13,26,Chinook Salmon,3,NA,1,BDE,1,0.4,FALSE,FALSE
436,2019-05-13,26,Chinook Salmon,1,NA,1,BE,0,0.3,FALSE,FALSE
436,2019-05-13,26,Wakasagi,1,NA,14,BE,2,0.5,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,1,NA,13,F,1,0.2,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,1,NA,13,F,1,0.2,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,1,NA,13,F,1,1.2,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,10,NA,12,BF,13,0.2,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,5,NA,3,CF,13,0.3,FALSE,FALSE
436,2019-05-13,33,Rainbow Trout,5,NA,3,CF,13,0.3,FALSE,FALSE
437,2019-05-13,28,Sacramento Sucker,3,NA,34,A,2,1,FALSE,FALSE
437,2019-05-13,28,Chinook Salmon,0,NA,NA,NA,NA,NA,FALSE,FALSE
438,2019-05-13,25,Steelhead Trout - Form Not I.d.'D,1,NA,345,A,0,1.2,TRUE,FALSE
438,2019-05-13,24,Sacramento Sucker,3,NA,34,A,0,1.3,FALSE,FALSE
438,2019-05-13,24,Steelhead Trout - Form Not I.d.'D,1,NA,34,A,0,2,TRUE,FALSE
438,2019-05-13,24,Sacramento Sucker,2,NA,34,A,0,1.5,FALSE,FALSE
438,2019-05-13,24,Sacramento Sucker,4,NA,34,A,0,1.5,FALSE,FALSE
439,2019-05-13,32,Sacramento Sucker,1,NA,345,A,0,1.5,FALSE,FALSE
439,2019-05-13,30,Sacramento Sucker,2,NA,345,A,0,1.2,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,50,NA,2,CE,13,0.5,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,20,NA,2,CE,13,0.5,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,20,NA,2,CE,13,0.5,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,20,NA,2,CE,13,0.5,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,20,NA,2,CE,13,0.5,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,300,NA,13,BE,1,1,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,100,NA,13,BE,1,1,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,50,NA,13,BE,1,1,FALSE,FALSE
440,2019-05-13,56,Wakasagi,100,NA,13,BE,1,1,FALSE,FALSE
440,2019-05-13,56,Rainbow Trout,50,NA,13,BE,1,1,FALSE,FALSE
440,2019-05-13,55,Sacramento Sucker,2,NA,34,A,0,1.5,FALSE,FALSE
440,2019-05-13,55,NA,1,NA,34,A,0,1.5,FALSE,FALSE
440,2019-05-13,55,Sacramento Sucker,2,NA,234,A,0,1.6,FALSE,FALSE
440,2019-05-13,56,Rainbow Trout,1,NA,1235,A,0,1,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,75,NA,123,BE,1,0.8,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,75,NA,123,BE,1,0.8,FALSE,FALSE
440,2019-05-13,56,Rainbow Trout,2,NA,123,BE,1,0.8,FALSE,FALSE
440,2019-05-13,56,Chinook Salmon,200,NA,12,BE,1,1.5,FALSE,FALSE
441,2019-05-14,97,Sacramento Sucker,6,NA,345,A,0,1.2,FALSE,FALSE
441,2019-05-14,97,Sacramento Sucker,2,NA,345,A,0,1.2,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,10,NA,12,BCDE,1,0.8,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,30,NA,12,BCDE,1,0.8,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,30,NA,12,BCDE,1,0.8,FALSE,FALSE
441,2019-05-14,96,Sacramento Sucker,1,NA,12,BCDE,1,0.8,FALSE,FALSE
441,2019-05-14,96,Unidentified Juvenile Sculpin,1,NA,12,BE,2,0.8,FALSE,FALSE
441,2019-05-14,96,Unidentified Juvenile Sculpin,1,NA,12,BE,2,0.8,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,15,NA,12,BE,2,0.6,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,5,NA,12,BE,2,0.6,FALSE,FALSE
441,2019-05-14,97,Sacramento Sucker,1,NA,345,A,0,2,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,50,NA,45,BCE,0,0.6,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,20,NA,45,BCE,0,0.6,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,20,NA,45,BCE,0,0.6,FALSE,FALSE
441,2019-05-14,96,Chinook Salmon,5,NA,45,BCE,0,0.6,FALSE,FALSE
441,2019-05-14,97,Sacramento Sucker,15,NA,345,A,0,1.4,FALSE,FALSE
441,2019-05-14,98,Rainbow Trout,2,NA,34,BE,1,0.7,FALSE,FALSE
441,2019-05-14,98,Rainbow Trout,3,NA,23,CE,1,1,FALSE,FALSE
442,2019-05-14,103,Chinook Salmon,9,NA,45,BDE,1,0.8,FALSE,FALSE
442,2019-05-14,103,Chinook Salmon,7,NA,45,BDE,1,0.8,FALSE,FALSE
442,2019-05-14,103,Rainbow Trout,1,NA,45,BE,1,0.4,FALSE,FALSE
442,2019-05-14,104,Sacramento Sucker,1,NA,345,A,0,1.8,FALSE,FALSE
442,2019-05-14,104,Sacramento Sucker,4,NA,345,A,0,1.8,FALSE,FALSE
442,2019-05-14,104,Sacramento Sucker,1,NA,34,A,0,1.8,FALSE,FALSE
442,2019-05-14,105,Wakasagi,1,NA,23,A,0,1.3,FALSE,FALSE
442,2019-05-14,105,Rainbow Trout,7,NA,34,BE,1,0.4,FALSE,FALSE
442,2019-05-14,105,Rainbow Trout,3,NA,34,BE,1,0.4,FALSE,FALSE
443,2019-05-14,120,Sacramento Sucker,15,NA,45,A,0,0.6,FALSE,FALSE
443,2019-05-14,120,Sacramento Sucker,6,NA,45,A,0,0.6,FALSE,FALSE
443,2019-05-14,120,Sacramento Sucker,4,NA,45,A,0,1.8,FALSE,FALSE
443,2019-05-14,119,Chinook Salmon,100,NA,124,BCDE,1,0.8,FALSE,FALSE
443,2019-05-14,119,Chinook Salmon,200,NA,124,BCDE,1,0.8,FALSE,FALSE
443,2019-05-14,119,Chinook Salmon,100,NA,124,BCDE,1,0.8,FALSE,FALSE
443,2019-05-14,119,Sacramento Sucker,2,NA,34,A,0,1,FALSE,FALSE
443,2019-05-14,119,Wakasagi,100,NA,3,BE,0,0.5,FALSE,FALSE
443,2019-05-14,119,Wakasagi,40,NA,3,BE,0,0.5,FALSE,FALSE
443,2019-05-14,119,Chinook Salmon,40,NA,3,BE,0,0.5,FALSE,FALSE
443,2019-05-14,119,Chinook Salmon,50,NA,13,BCE,1,0.4,FALSE,FALSE
443,2019-05-14,119,Chinook Salmon,50,NA,13,BCE,1,0.4,FALSE,FALSE
443,2019-05-14,119,Chinook Salmon,50,NA,13,BCE,1,0.4,FALSE,FALSE
443,2019-05-14,119,Chinook Salmon,10,NA,13,BCE,1,0.4,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,40,NA,25,B,1,0.5,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,35,NA,12,BCE,1,0.6,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,2,NA,123,BE,1,0.8,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,15,NA,123,BCE,1,0.7,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,100,NA,123,BCE,1,0.7,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,25,NA,1234,BCE,1,0.8,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,75,NA,23,BE,1,0.5,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,40,NA,23,BE,1,0.5,FALSE,FALSE
444,2019-05-14,171,Chinook Salmon,150,NA,23,CE,1,0.4,FALSE,FALSE
444,2019-05-14,174,Sacramento Sucker,3,NA,345,A,0,1.3,FALSE,FALSE
444,2019-05-14,169,Chinook Salmon,20,NA,34,BCE,1,0.5,FALSE,FALSE
444,2019-05-14,169,Chinook Salmon,10,NA,34,BCE,1,0.5,FALSE,FALSE
444,2019-05-14,169,Chinook Salmon,5,NA,34,BCE,1,0.5,FALSE,FALSE
444,2019-05-14,169,Chinook Salmon,15,NA,34,BEF,0,0.4,FALSE,FALSE
444,2019-05-14,169,Chinook Salmon,20,NA,34,BEF,0,0.4,FALSE,FALSE
444,2019-05-14,173,Chinook Salmon,2,NA,4,BE,1,0.3,FALSE,FALSE
444,2019-05-14,173,Rainbow Trout,2,NA,4,BE,1,0.3,FALSE,FALSE
444,2019-05-14,174,Rainbow Trout,1,NA,4,A,0,1,FALSE,FALSE
444,2019-05-14,174,Steelhead Trout - Form Not I.d.'D,1,NA,4,A,0,1,TRUE,FALSE
444,2019-05-14,170,Sacramento Sucker,1,NA,4,A,0,1.5,FALSE,FALSE
447,2019-05-15,210,Sacramento Sucker,4,NA,34,A,0,1,FALSE,FALSE
447,2019-05-15,217,Chinook Salmon,1,NA,34,BCDE,1,0.6,FALSE,FALSE
447,2019-05-15,217,Rainbow Trout,3,NA,34,BCDE,1,0.6,FALSE,FALSE
447,2019-05-15,217,Rainbow Trout,1,NA,234,BDE,1,0.6,FALSE,FALSE
447,2019-05-15,217,Chinook Salmon,7,NA,234,BE,1,0.4,FALSE,FALSE
447,2019-05-15,217,Chinook Salmon,2,NA,234,BE,1,0.4,FALSE,FALSE
447,2019-05-15,217,Chinook Salmon,8,NA,234,BE,1,0.4,FALSE,FALSE
447,2019-05-15,217,NA,1,NA,234,BE,1,0.4,FALSE,FALSE
447,2019-05-15,215A,Rainbow Trout,1,NA,345,BCDE,1,1.6,FALSE,FALSE
447,2019-05-15,215A,Steelhead Trout,1,NA,345,BCDE,1,1.6,FALSE,TRUE
447,2019-05-15,216,Sacramento Sucker,7,NA,350,A,0,1.2,FALSE,FALSE
447,2019-05-15,210,Chinook Salmon,150,NA,12,BCE,1,0.7,FALSE,FALSE
447,2019-05-15,217,Chinook Salmon,75,NA,12,BE,1,0.5,FALSE,FALSE
447,2019-05-15,217,Rainbow Trout,1,NA,12,BE,1,0.5,FALSE,FALSE
448,2019-05-16,268,Chinook Salmon,5,NA,3,BE,1,0.2,FALSE,FALSE
448,2019-05-16,268,Chinook Salmon,8,NA,3,BE,1,0.2,FALSE,FALSE
448,2019-05-16,268,Chinook Salmon,5,NA,3,BE,1,0.2,FALSE,FALSE
448,2019-05-16,268,Sacramento Sucker,1,NA,34,B,0,1.2,FALSE,FALSE
448,2019-05-16,268,Sacramento Sucker,1,NA,34,B,0,1.8,FALSE,FALSE
449,2019-05-16,323B,Chinook Salmon,1,NA,34,BDE,1,0.6,FALSE,FALSE
449,2019-05-16,323B,Chinook Salmon,4,NA,34,BDE,1,0.6,FALSE,FALSE
449,2019-05-16,323B,Chinook Salmon,3,NA,34,BDE,1,0.6,FALSE,FALSE
449,2019-05-16,323B,Rainbow Trout,1,NA,34,BDE,1,0.6,FALSE,FALSE
450,2019-05-16,424,Rainbow Trout,1,NA,34,BDE,1,0.3,FALSE,FALSE
450,2019-05-16,424,Chinook Salmon,3,NA,34,BDE,1,0.4,FALSE,FALSE
450,2019-05-16,424,Chinook Salmon,6,NA,34,BDE,1,0.4,FALSE,FALSE
450,2019-05-16,424,Chinook Salmon,7,NA,34,BDE,1,0.4,FALSE,FALSE
450,2019-05-16,424,Unidentified Juvenile Minnow,2000,NA,34,BDE,1,0.2,FALSE,FALSE
450,2019-05-16,424,Chinook Salmon,2,NA,34,A,0,0.4,FALSE,FALSE
450,2019-05-16,424,Chinook Salmon,2,NA,34,A,0,0.4,FALSE,FALSE
450,2019-05-16,424,Chinook Salmon,1,NA,34,A,0,0.5,FALSE,FALSE
450,2019-05-16,424,Unidentified Juvenile Minnow,1500,NA,34,BE,0,0.2,FALSE,FALSE
451,2019-07-08,33,Unidentified Juvenile Minnow,20,NA,12,BE,1,0.4,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,1,NA,23,BE,1,0.2,FALSE,FALSE
451,2019-07-08,33,Chinook Salmon,2,NA,23,E,1,0.3,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,5,NA,23,E,1,0.3,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,2,NA,23,A,0,0.2,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,1,NA,13,CE,1,0.3,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,2,NA,23,BC,1,0.3,FALSE,FALSE
451,2019-07-08,28,Chinook Salmon,6,NA,12,BCE,1,1.2,FALSE,FALSE
451,2019-07-08,28,Rainbow Trout,15,NA,12,BCE,1,1.2,FALSE,FALSE
451,2019-07-08,28,Unidentified Juvenile Minnow,400,NA,123,CE,1,1.2,FALSE,FALSE
451,2019-07-08,28,NA,2,NA,34,A,0,0.6,FALSE,FALSE
451,2019-07-08,33,Wakasagi,1,NA,4,EA,0,0.7,FALSE,FALSE
451,2019-07-08,33,Chinook Salmon,2,NA,123,ECF,1,0.7,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,18,NA,123,CE,2,0.7,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,10,NA,123,CE,2,0.7,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,5,NA,123,CE,2,0.7,FALSE,FALSE
451,2019-07-08,33,NA,5,NA,123,CE,2,0.7,FALSE,FALSE
451,2019-07-08,33,NA,5,NA,123,CE,2,0.7,FALSE,FALSE
451,2019-07-08,33,Unidentified Juvenile Minnow,50,NA,3,AE,0,0.2,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,10,NA,3,E,1,0.4,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,10,NA,3,E,1,0.4,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,5,NA,3,E,1,0.4,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,1,NA,3,E,1,0.4,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,2,NA,3,FEB,1,0.3,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,2,NA,3,FEB,1,0.3,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,1,NA,3,F,1,0.3,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,1,NA,3,F,1,0.3,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,2,NA,13,E,0,0.2,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,5,NA,13,E,0,0.2,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,5,NA,13,E,0,0.2,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,3,NA,124,EFB,1,0.4,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,15,NA,124,FEB,1,0.4,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,3,NA,124,FEB,1,0.4,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,4,NA,124,FEB,1,0.4,FALSE,FALSE
451,2019-07-08,26,Rainbow Trout,1,NA,124,FEB,1,0.4,FALSE,FALSE
451,2019-07-08,28,Unidentified Juvenile Minnow,150,NA,345,E,0,0.4,FALSE,FALSE
451,2019-07-08,28,Sacramento Sucker,1,NA,345,A,0,0.6,FALSE,FALSE
451,2019-07-08,33,Unidentified Juvenile Minnow,10,NA,4,E,0,0.7,FALSE,FALSE
451,2019-07-08,33,Unidentified Juvenile Minnow,50,NA,4,BE,0,0.5,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,1,NA,34,BE,1,0.3,FALSE,FALSE
451,2019-07-08,33,Chinook Salmon,1,NA,34,BE,1,0.5,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,40,NA,34,BE,1,0.5,FALSE,FALSE
451,2019-07-08,33,Rainbow Trout,15,NA,34,BE,1,0.5,FALSE,FALSE
